Cloud_Resource_ID,CPU_Utilization (%),Memory_Utilization (%),Network_Traffic (Mbps),Storage_Usage (GB),Auto-Scaling_Action,Scaling_Reason,Deep_Learning_Model,Model_Training_Time (hours),Model_Accuracy (%),Workload_Response_Time (ms),Auto-Scaling_Effectiveness,Auto-Scaling_Decision,Resource_Allocation (%),Auto-Scaling_Policy,Training_Data_Size (GB),Learning_Rate,Activation_Function,Loss_Function,Epochs_Trained
903,62.66351758,89.38251499,150.3628367,409.0528364,Scale Down,High CPU Usage,RNN,20.58647343,86.81502926,62.4917119,67.97733895,No Action,65.33305591,Predictive,54.36971576,0.008798765,Sigmoid,Cross-Entropy,91
904,28.79535732,68.4954174,365.8042012,322.350948,No Action,High CPU Usage,RNN,4.770253366,93.08396638,21.2961617,42.00399368,Scale Down,35.1900229,Reactive,28.46876851,0.009589773,ReLU,MAE,76
905,71.20835712,8.122730029,759.2694149,865.3619522,Scale Down,High Network Traffic,CNN,12.91681447,72.75615099,61.80246867,17.1608504,Scale Down,70.57956469,Predictive,93.87163022,0.006126329,Tanh,MAE,23
906,7.607637388,26.04905177,605.5143061,461.190899,Scale Up,High Network Traffic,RNN,6.373904805,61.10154585,95.05091111,35.74767218,No Action,49.20255719,Predictive,22.14094945,0.002069476,ReLU,MAE,86
907,41.6297532,26.36797572,375.2040712,387.3812196,Scale Down,High Memory Usage,GAN,21.26703932,69.57960157,11.61754224,43.61114407,Scale Down,28.94454198,Threshold-based,89.11316885,0.002511449,ReLU,Cross-Entropy,27
908,29.13429738,10.79328493,111.2874739,60.1863222,Scale Up,High CPU Usage,RNN,6.759790831,70.26012321,95.13459462,94.10020365,No Action,52.3188362,Threshold-based,73.11638923,0.00366039,ReLU,MSE,27
909,49.50128751,75.75577627,94.3053108,583.1975778,Scale Up,High Network Traffic,GAN,11.47987173,76.91459077,11.86626286,75.58665542,No Action,77.63444532,Predictive,50.61897977,0.009778501,Sigmoid,MAE,78
910,3.013049328,35.20423138,999.292138,612.7220741,No Action,High Memory Usage,CNN,18.49290375,64.55554094,21.42682677,66.73909622,No Action,91.98951084,Predictive,90.40827822,0.003783806,ReLU,Cross-Entropy,62
911,51.44549139,37.10496495,505.8110184,61.13800213,No Action,High CPU Usage,RNN,18.65723583,96.10679922,74.87800617,85.24822779,No Action,33.8594013,Threshold-based,91.37418664,0.005122888,ReLU,Cross-Entropy,7
912,24.79683576,50.67721696,535.3784665,335.634723,Scale Down,High Memory Usage,LSTM,12.3595978,58.95819668,79.16413373,98.48366804,Scale Up,22.06552382,Reactive,4.875708395,0.009463531,ReLU,Cross-Entropy,72
913,2.898842806,88.38983418,85.09944375,981.971351,No Action,High Network Traffic,RNN,23.60476461,74.65745123,5.016173929,4.715188016,No Action,39.94958512,Reactive,96.83450206,0.003055942,Sigmoid,MAE,48
914,47.0035895,88.55010556,8.868797782,615.582948,Scale Up,High Memory Usage,CNN,17.58046511,76.68528095,37.33254565,84.12299475,Scale Down,43.84181664,Threshold-based,83.3360867,0.00197172,Sigmoid,MSE,62
915,26.67097069,68.35452491,885.6932029,53.71012699,Scale Up,High Memory Usage,LSTM,11.60117941,79.99677513,1.892819236,74.97766719,No Action,94.72481515,Threshold-based,85.5635465,0.002177831,Leaky ReLU,MAE,89
916,38.7147859,68.79030664,383.621268,237.2840299,Scale Down,High Network Traffic,LSTM,10.54750552,87.21551055,22.30348133,79.27416833,Scale Down,69.01879609,Threshold-based,57.26780928,0.002166763,Sigmoid,MSE,37
917,64.04483742,3.955504712,128.4573032,911.1577702,No Action,High Network Traffic,RNN,6.3333908,54.07133473,56.50763157,80.97552525,No Action,90.93941756,Threshold-based,63.38213347,0.003720401,Leaky ReLU,MAE,48
918,56.64191893,85.03642853,50.80411141,270.2350699,Scale Down,High CPU Usage,CNN,7.232983509,67.71200162,14.31844867,20.46713557,Scale Up,72.04515183,Reactive,32.19452753,0.003825274,ReLU,Cross-Entropy,38
919,58.8992387,84.56355805,58.0921795,590.6957287,Scale Down,High Network Traffic,LSTM,22.62564947,85.72463614,92.63415722,30.0720362,Scale Up,69.32762428,Threshold-based,55.92419319,0.003541032,ReLU,MSE,34
920,85.51426079,16.38833672,336.7541851,701.9076441,Scale Up,High Network Traffic,GAN,16.84745683,77.887849,79.55839227,11.37065748,Scale Up,89.00854554,Predictive,82.79952333,0.00691341,ReLU,Cross-Entropy,65
921,53.85855404,94.41871346,999.1589154,52.51859902,No Action,High Memory Usage,GAN,13.74805633,54.01430727,93.84009167,86.43314425,No Action,77.25194479,Predictive,15.25492311,0.009188703,ReLU,Cross-Entropy,12
922,97.17118185,57.5059431,441.2148736,781.7617297,Scale Up,High CPU Usage,RNN,2.907768261,53.07232792,10.90438992,31.87007673,Scale Up,75.41452662,Predictive,65.31679706,0.009353603,Tanh,Cross-Entropy,19
923,7.916081956,99.26022406,568.6645142,583.9599653,Scale Down,High Network Traffic,RNN,8.417273765,83.36772733,15.54379084,24.63649462,Scale Down,88.60412275,Threshold-based,95.64627462,0.007472177,ReLU,MAE,2
924,88.69994027,66.49035577,999.8616557,626.3955111,Scale Up,High Memory Usage,LSTM,10.05175813,85.65022878,99.97598353,73.08192598,Scale Up,89.4722578,Reactive,78.88549648,0.006414741,Leaky ReLU,Cross-Entropy,56
925,67.4735289,54.79855264,48.84823831,952.3578197,Scale Down,High Network Traffic,CNN,15.51359325,67.34918609,50.39509552,43.69896349,Scale Down,45.02499197,Predictive,80.76956495,0.00158395,ReLU,Cross-Entropy,90
926,16.7936761,62.57633654,902.3923088,273.2969158,Scale Up,High CPU Usage,CNN,22.5682763,84.45577721,61.05580553,70.07393553,No Action,55.15347275,Threshold-based,40.09952734,0.004437933,Leaky ReLU,MAE,67
927,22.35190664,18.66001184,999.2066165,980.8174306,No Action,High Network Traffic,LSTM,6.974149971,73.48968703,22.60237143,87.03504207,Scale Up,14.70730718,Threshold-based,69.00101889,0.00120931,Leaky ReLU,MAE,9
928,87.85072777,2.716850322,880.880645,359.3178613,No Action,High CPU Usage,RNN,22.49359602,63.46936039,73.42856921,3.972713534,Scale Down,87.38833536,Reactive,69.18286012,0.006275204,Sigmoid,MSE,96
929,38.55899364,31.16002633,906.0604631,297.8242406,Scale Down,High Memory Usage,GAN,23.07949588,61.17617735,35.91247223,71.1457179,No Action,46.34655333,Predictive,67.86989677,0.008471997,Sigmoid,MSE,19
930,86.60914889,87.35571946,911.3173273,777.919038,Scale Down,High CPU Usage,LSTM,23.07544936,74.54272536,59.22528244,80.49387512,No Action,78.75240976,Reactive,10.54173904,0.003652107,Leaky ReLU,MSE,3
931,81.86021213,22.91768179,959.4048122,754.0020115,No Action,High Network Traffic,GAN,23.42855392,87.52292657,93.92783217,67.91441446,Scale Down,17.49482102,Reactive,14.78875499,0.007841236,Sigmoid,MAE,14
932,83.67757973,55.09950572,583.4002157,947.755459,No Action,High Network Traffic,GAN,4.184307027,92.20140989,64.26127731,82.89161567,Scale Down,73.14051628,Threshold-based,71.52514996,0.00699272,ReLU,MSE,20
933,55.77943828,79.5273102,57.12168844,730.3166477,No Action,High CPU Usage,RNN,16.43685239,74.44549911,11.02420533,59.03873602,No Action,92.34093584,Threshold-based,75.60487951,0.009225914,Leaky ReLU,Cross-Entropy,73
934,88.12638177,86.66800204,531.8946286,231.7101744,Scale Up,High CPU Usage,GAN,10.35942325,64.81562096,38.69586349,21.85474948,Scale Down,87.54726206,Reactive,65.07001637,0.005745661,Tanh,MSE,81
935,61.91975794,68.16517223,940.6840536,529.3308821,Scale Up,High CPU Usage,LSTM,1.822539743,81.22170667,46.60298886,37.31032855,No Action,41.90666158,Threshold-based,55.45750551,0.005019417,Tanh,MAE,76
936,10.59257966,0.396300863,8.234209044,389.0439102,Scale Up,High Memory Usage,LSTM,18.15128394,78.71093436,70.93495537,79.34774027,Scale Up,15.22641564,Reactive,30.76600737,0.002586949,Leaky ReLU,MAE,87
937,49.08849454,14.99506212,674.954245,262.2049061,Scale Up,High Network Traffic,RNN,12.81078662,61.49765632,12.1377883,80.1296249,Scale Up,35.92414809,Predictive,96.62624327,0.005763658,ReLU,Cross-Entropy,52
938,59.68093662,72.14445188,597.8698255,880.6474846,Scale Down,High CPU Usage,LSTM,20.76691592,57.65055874,45.32606876,44.06876039,Scale Up,36.47149853,Reactive,66.89627085,0.008576799,Leaky ReLU,MSE,17
939,38.31252343,3.139313357,490.4363536,552.3762145,Scale Down,High Memory Usage,GAN,7.055067157,99.95231603,91.76147248,42.12688397,Scale Up,10.18964648,Threshold-based,87.84976414,0.001805175,Tanh,MAE,17
940,83.5586801,8.858981385,467.4461847,588.4372447,No Action,High CPU Usage,CNN,7.271033567,69.11511606,56.31620333,76.87670451,Scale Up,8.183237901,Threshold-based,98.84519974,0.003025349,Leaky ReLU,MSE,32
941,52.77055683,69.22255321,218.6761621,368.3421349,Scale Up,High Memory Usage,CNN,2.406234449,86.17451148,59.19382073,40.62815815,Scale Down,67.19292883,Threshold-based,34.4807673,0.00804117,Leaky ReLU,MAE,52
942,69.42167886,7.268855298,410.6976815,139.4486238,No Action,High Memory Usage,LSTM,2.762202476,88.74527562,80.05896593,78.26187536,Scale Up,37.25308484,Threshold-based,41.52643209,0.006526425,ReLU,MSE,89
943,33.63228029,62.55239596,179.7368198,538.0574143,Scale Down,High CPU Usage,RNN,5.738643325,67.55753973,53.49100606,7.173163895,No Action,96.8844903,Predictive,35.91107375,0.003731767,Leaky ReLU,MAE,86
944,82.88775769,44.04261656,710.3452845,556.985767,Scale Up,High CPU Usage,CNN,16.93514073,59.24511622,57.42126209,88.98487356,Scale Up,30.64785109,Threshold-based,72.80180642,0.008458402,ReLU,MSE,85
945,34.12126754,12.15287588,575.946496,19.18211413,Scale Up,High CPU Usage,LSTM,5.478700942,70.39360546,82.0545804,10.37679478,No Action,13.96274894,Predictive,90.21821439,0.004887184,ReLU,Cross-Entropy,94
946,76.23625582,50.43814964,514.8472502,847.5755976,No Action,High Network Traffic,CNN,2.776397526,53.21455602,49.40473937,27.60792069,No Action,55.35319985,Predictive,93.67719335,0.001927668,Sigmoid,MAE,56
947,41.3442859,7.091763754,334.7552477,801.5500885,Scale Up,High Network Traffic,GAN,18.83254154,91.04642489,55.04455154,81.18117003,Scale Up,86.02793301,Reactive,25.88230914,0.002919626,Sigmoid,MAE,14
948,24.69503312,71.92071792,546.627365,244.9848909,Scale Down,High Network Traffic,GAN,15.50737145,89.89783156,21.26459,16.41118899,No Action,30.11814843,Reactive,89.83523812,0.00690863,Leaky ReLU,Cross-Entropy,26
949,26.57744676,12.76594831,560.2491032,671.4315205,No Action,High Network Traffic,RNN,9.190325363,79.87047785,94.80238569,92.01694477,Scale Down,4.460317076,Threshold-based,53.10417899,0.001347712,Sigmoid,MSE,20
950,16.48377601,80.33397632,568.4045251,395.2736312,Scale Down,High Memory Usage,CNN,9.895574652,94.31297965,13.41139819,36.40182022,Scale Down,63.1105071,Predictive,94.20380137,0.004811562,Leaky ReLU,Cross-Entropy,29
951,42.4405376,50.86666363,258.5115436,148.5801778,Scale Up,High Network Traffic,LSTM,3.031918377,87.00231288,12.40155196,76.12741625,Scale Up,85.61932332,Threshold-based,26.30163799,0.003002193,Leaky ReLU,Cross-Entropy,83
952,93.47985084,14.37781208,62.49239546,462.003004,No Action,High Network Traffic,CNN,14.55566223,62.95458286,58.56224708,11.88491918,Scale Up,65.67430407,Threshold-based,6.794829097,0.00821566,ReLU,MSE,5
953,68.21958175,62.88332306,998.2602249,657.1739983,No Action,High Network Traffic,GAN,17.52892524,94.92055522,77.51686138,2.381615947,No Action,63.06461608,Threshold-based,67.27612883,0.005500931,ReLU,MSE,39
954,47.36531371,98.8686422,106.7119901,981.7695697,Scale Up,High CPU Usage,GAN,3.145533369,58.77040527,36.37399431,51.0988391,No Action,1.944735996,Predictive,5.728097805,0.009248783,Sigmoid,Cross-Entropy,50
955,8.384813669,13.05633101,772.4106733,490.5343236,Scale Up,High Network Traffic,GAN,21.75374228,69.0543082,54.47272845,34.86377984,Scale Up,53.50441635,Reactive,36.63941592,0.00404718,Leaky ReLU,MSE,54
956,29.40339419,28.61607754,603.8268955,98.09087148,No Action,High Network Traffic,GAN,14.87094445,55.53351541,5.520621575,74.35007834,Scale Up,64.80780129,Threshold-based,99.23710253,0.00737924,Leaky ReLU,MAE,60
957,48.37240793,69.22654132,500.6721115,15.86950207,Scale Down,High Memory Usage,CNN,16.15886335,69.00210442,79.17980628,54.49725604,Scale Up,6.866429993,Reactive,12.95547296,0.005930753,Sigmoid,Cross-Entropy,15
958,5.536858302,66.92600627,737.3430089,517.1350584,Scale Up,High CPU Usage,LSTM,19.1312189,94.2310632,30.03331782,87.59284645,Scale Up,73.74418221,Reactive,61.33470927,0.007440431,Leaky ReLU,MAE,51
959,33.94839997,86.06131488,431.2553866,191.5968221,Scale Up,High Network Traffic,RNN,12.13288334,66.78899094,33.20983224,50.89618342,Scale Up,73.77940008,Threshold-based,19.22728874,0.002948101,Tanh,MAE,80
960,64.60554193,97.37986284,876.0729731,658.6680343,Scale Up,High CPU Usage,CNN,5.483681879,62.25400234,5.688496499,1.134218999,Scale Up,73.35749915,Threshold-based,6.247739219,0.003075808,Leaky ReLU,Cross-Entropy,4
961,52.19283011,11.37972836,679.4233335,755.0740506,Scale Up,High CPU Usage,RNN,8.295833737,51.81638999,75.25340499,56.66236111,No Action,83.61701879,Predictive,18.75856533,0.001801705,Tanh,MAE,20
962,99.13790135,84.87754043,362.4864924,691.8122454,Scale Up,High Network Traffic,RNN,13.87514668,55.704156,30.46710749,67.85381352,No Action,85.31745841,Reactive,93.61044924,0.002872624,ReLU,MAE,67
963,41.59573787,98.95161524,743.8434373,8.477193254,Scale Up,High Memory Usage,GAN,7.952851254,51.61093247,20.28108981,47.74007162,Scale Down,36.09140307,Predictive,46.08352492,0.003837271,Tanh,MSE,46
964,36.33175299,11.18232606,530.447348,849.7346233,Scale Down,High Memory Usage,GAN,16.45950936,52.55121717,24.1254451,99.80454917,No Action,12.35633659,Reactive,52.30512714,0.00107693,Tanh,MAE,69
965,81.87209253,52.33048314,390.9410002,461.5887152,Scale Up,High Memory Usage,CNN,11.83137456,60.92364492,7.572073745,85.26744037,Scale Down,28.05197047,Reactive,43.63835006,0.003225282,Sigmoid,MSE,29
966,58.20753621,84.80853452,471.2931045,95.0618678,No Action,High Memory Usage,CNN,16.04745123,88.27810115,66.97249164,31.38765587,No Action,68.07178847,Reactive,46.97000767,0.003687918,Leaky ReLU,Cross-Entropy,78
967,14.55012822,64.91230015,941.2893034,31.5049526,No Action,High Memory Usage,LSTM,20.25138835,71.59804886,95.93602355,31.35948182,Scale Up,32.87499994,Reactive,94.10268939,0.005443716,Leaky ReLU,Cross-Entropy,24
968,48.91370825,18.46092623,985.2731246,35.12149216,Scale Down,High CPU Usage,LSTM,11.78310948,59.61419042,31.22409441,46.35375553,Scale Down,27.24694588,Predictive,95.08445156,0.008114466,Leaky ReLU,Cross-Entropy,6
969,52.59206289,15.07919033,306.8741445,161.5094557,Scale Up,High Network Traffic,GAN,16.13620666,83.92020309,1.763731863,38.52102295,Scale Up,26.3511386,Threshold-based,53.16053125,0.003787489,ReLU,MAE,62
970,75.74397895,39.45934505,112.1959143,770.365528,No Action,High Network Traffic,LSTM,12.78382498,70.47859839,14.43829179,40.56442595,No Action,90.09094342,Threshold-based,88.86013489,0.004519594,Tanh,Cross-Entropy,69
971,41.41331604,95.62719826,978.3148626,888.2882422,Scale Up,High Network Traffic,GAN,17.67038013,51.63157765,13.12992676,55.00289758,No Action,88.79257274,Reactive,25.08481919,0.006646698,Sigmoid,MSE,60
972,60.45394581,63.10840937,864.5608238,856.7557641,No Action,High Network Traffic,RNN,19.69980775,97.62278434,87.56247875,75.97018115,Scale Down,47.35174444,Predictive,91.85967601,0.007580926,ReLU,MAE,49
973,90.48631343,0.903639589,689.1100688,254.4180587,Scale Up,High Memory Usage,RNN,11.34970469,91.73732873,56.00301603,48.4119171,No Action,56.54496449,Predictive,50.25747709,0.003939145,Sigmoid,MAE,36
974,27.12184448,37.54707367,500.6617655,474.1655591,Scale Down,High Network Traffic,LSTM,20.81629705,75.86592599,72.67744006,80.87124136,Scale Up,20.05638038,Threshold-based,39.14111731,0.002559095,Tanh,MSE,41
975,65.82846735,33.70188132,951.6136474,509.0057224,Scale Down,High Network Traffic,RNN,8.906287997,91.6783073,34.72110509,98.68775134,Scale Up,75.82514093,Reactive,43.64048322,0.003053307,Leaky ReLU,MAE,62
976,30.50740261,24.51353912,184.1884262,487.6587953,Scale Down,High Network Traffic,RNN,15.01987795,66.75051944,28.38368691,95.48048971,No Action,98.37729139,Reactive,24.49139514,0.006158584,ReLU,Cross-Entropy,18
977,89.32930039,96.02052146,162.5318431,595.4440973,No Action,High Network Traffic,RNN,4.357522641,50.69913508,41.90835391,82.91062737,Scale Up,80.06403898,Reactive,38.54618019,0.004587165,Tanh,MAE,13
978,76.25514413,28.28665757,229.7670145,749.2891269,No Action,High CPU Usage,RNN,2.462462759,62.66696128,96.57929578,94.07177321,No Action,25.7038898,Threshold-based,58.56823645,0.007489323,ReLU,MSE,36
979,19.00615277,83.63489885,772.4200807,386.0159379,Scale Down,High Memory Usage,CNN,10.43606397,54.72442485,86.17217126,6.513080262,Scale Up,63.5858649,Predictive,43.30285798,0.001946915,Tanh,Cross-Entropy,16
980,99.65542499,71.78385043,467.994247,762.8902949,Scale Up,High Memory Usage,CNN,15.45650496,73.59299815,58.81779615,18.96364385,Scale Up,78.36422097,Predictive,47.85351488,0.007812016,Sigmoid,Cross-Entropy,47
981,32.3505255,1.150897004,514.8393397,652.7728541,No Action,High Memory Usage,CNN,11.00438408,54.41028229,53.93617392,60.53987756,No Action,25.95093617,Reactive,25.0477283,0.006115616,Leaky ReLU,MSE,30
982,65.87355166,31.70003357,703.2003495,901.4155755,Scale Down,High Network Traffic,LSTM,13.16434324,74.72044108,64.738753,10.87768534,No Action,51.88783307,Reactive,46.52694729,0.004184928,Leaky ReLU,MAE,30
983,19.72657373,79.82209057,266.5340782,192.5693219,Scale Down,High Network Traffic,GAN,4.779053689,97.34339257,79.2840272,49.71085344,No Action,35.0146219,Reactive,7.16300905,0.009489118,Tanh,MAE,66
984,22.27108562,34.53093803,2.791468446,473.067143,Scale Up,High Network Traffic,RNN,10.59531462,69.77780225,45.36070773,57.94386183,No Action,0.593622816,Reactive,49.82737187,0.008549499,Tanh,MAE,20
985,45.02093913,26.58200253,566.5746072,500.1277872,No Action,High CPU Usage,GAN,17.0173544,92.96578192,35.96395794,26.40526323,Scale Up,4.592899096,Threshold-based,17.45887191,0.007344986,ReLU,Cross-Entropy,96
986,54.03821605,88.20053699,620.7999243,443.3365827,Scale Down,High Network Traffic,LSTM,11.82309515,67.23392029,32.7909617,82.62902657,Scale Down,93.41987828,Threshold-based,58.95841305,0.006024906,ReLU,Cross-Entropy,48
987,11.87812268,41.63770682,580.2210741,421.3482171,Scale Up,High Network Traffic,GAN,1.931939572,57.20611552,91.50365555,87.58395915,Scale Up,5.670420858,Threshold-based,15.96558494,0.007149092,ReLU,MSE,1
988,20.4005358,22.2798385,73.7122268,98.22117623,No Action,High CPU Usage,GAN,3.382116107,91.69708468,69.81692643,83.45060119,Scale Down,24.80092837,Predictive,18.98387934,0.001634767,Tanh,MSE,3
989,93.12570273,20.7139397,620.9502423,348.0192808,No Action,High Memory Usage,GAN,20.14431245,65.11195558,43.16895133,34.27856087,Scale Up,5.331284827,Predictive,88.43457106,0.003213323,Sigmoid,MSE,47
990,52.87758163,41.17760121,546.2424721,78.72230522,Scale Down,High Network Traffic,GAN,11.2979675,59.36117812,24.14223899,38.40932572,No Action,46.68999564,Predictive,66.82612021,0.007571624,ReLU,Cross-Entropy,49
991,74.01809365,30.73713612,302.1404948,156.763691,Scale Down,High Network Traffic,RNN,19.62393682,67.0897768,69.84449684,94.75008175,No Action,8.651890106,Threshold-based,49.76409263,0.009946504,Leaky ReLU,Cross-Entropy,5
992,42.91976827,59.70175488,917.9960444,690.5196281,Scale Up,High Network Traffic,RNN,6.652365263,85.78900684,37.57453094,66.46960841,Scale Down,64.37435528,Predictive,10.50287186,0.009402545,Sigmoid,MAE,80
993,78.80310268,96.81289326,657.5824721,852.7714455,Scale Down,High Network Traffic,GAN,18.89570928,81.61363639,53.62147737,91.19480984,No Action,19.38634447,Reactive,15.80021723,0.008163008,Leaky ReLU,MSE,10
994,10.50939644,38.29053901,640.2853214,41.57635917,Scale Down,High Network Traffic,LSTM,22.09245473,86.73502323,12.26083454,2.335266223,Scale Down,62.68758876,Predictive,8.719240735,0.001037105,Leaky ReLU,Cross-Entropy,15
